Date,Code,Name,Cell,Base_Price,1D_Return,3D_Return,5D_Return,Settled_Count,Type1,Type2,Type3,Break_MA5,Break_MA20,Break_MA60
2026-06-05,030520,한글과컴퓨터,R1C1,19620.0,,,,0,False,False,False,False,False,False
2026-06-05,036620,감성코퍼레이션,R3C2,5190.0,,,,0,True,True,True,False,False,False
2026-06-05,448730,삼성FN리츠,R1C1,4905.0,,,,0,False,False,False,False,False,False
2026-06-05,004690,삼천리,R1C1,121500.0,,,,0,False,False,False,True,False,False
2026-06-05,006220,제주은행,R3C4,10670.0,,,,0,True,True,True,False,False,False
2026-06-05,468530,프로티나,R1C4,37850.0,,,,0,False,False,False,True,False,False
2026-06-05,110990,디아이티,R1C1,21950.0,,,,0,False,False,False,False,False,False
2026-06-05,389650,넥스트바이오메디컬,R4C4,47900.0,,,,0,True,False,False,True,False,False
2026-06-05,160980,싸이맥스,R3C3,36550.0,,,,0,True,True,True,False,True,False
2026-06-05,241770,메카로,R1C1,39850.0,,,,0,False,False,False,False,False,False
2026-06-05,010820,퍼스텍,R1C1,8250.0,,,,0,False,False,False,False,False,False
2026-06-05,078020,LS증권,R3C4,7230.0,,,,0,True,True,True,True,False,False
2026-06-05,306200,세아제강,R1C1,138900.0,,,,0,False,False,False,True,False,False
2026-06-05,170900,동아에스티,R1C1,38200.0,,,,0,False,False,False,False,False,False
2026-06-05,065680,우주일렉트로,R1C1,41800.0,,,,0,False,False,False,False,False,False
2026-06-05,304360,에스바이오메딕스,R3C2,30950.0,,,,0,True,True,True,True,True,False
2026-06-05,089590,제주항공,R1C1,4455.0,,,,0,False,False,False,False,False,False
2026-06-05,003800,에이스침대,R1C1,32400.0,,,,0,False,False,False,False,False,False
2026-06-05,105630,한세실업,R1C3,8630.0,,,,0,False,False,False,False,False,False
2026-06-05,002030,아세아,R1C1,170200.0,,,,0,False,False,False,False,False,False
2026-06-05,441270,파인엠텍,R1C1,8170.0,,,,0,False,False,False,False,False,False
2026-06-05,424870,이뮨온시아,R1C1,4445.0,,,,0,False,False,False,False,False,False
2026-06-05,092230,KPX홀딩스,R1C1,80700.0,,,,0,False,False,False,False,False,False
2026-06-05,091810,트리니티항공,R2C2,812.0,,,,0,False,True,False,False,False,False
2026-06-05,204620,글로벌텍스프리,R2C4,4775.0,,,,0,False,True,False,False,False,False
2026-06-05,092460,한라IMS,R1C2,19030.0,,,,0,False,False,False,False,False,False
2026-06-05,005720,넥센,R1C1,6060.0,,,,0,False,False,False,False,False,False
2026-06-05,016800,퍼시스,R1C3,27300.0,,,,0,False,False,False,False,False,False
2026-06-05,049070,인탑스,R1C2,18520.0,,,,0,False,False,False,False,False,False
2026-06-05,036170,에이치엠넥스,R1C1,4920.0,,,,0,False,False,False,False,False,False
2026-06-05,272450,진에어,R1C1,5670.0,,,,0,False,False,False,False,False,False
2026-06-05,108670,LX하우시스,R1C1,32200.0,,,,0,False,False,False,False,False,False
2026-06-05,462350,이노스페이스,R2C2,14320.0,,,,0,False,True,False,True,False,False
2026-06-05,061090,세나테크놀로지,R1C1,50300.0,,,,0,False,False,False,False,False,False
2026-06-05,033270,유나이티드제약,R1C2,18050.0,,,,0,False,False,False,False,False,False
2026-06-05,242040,나무기술,R4C2,8840.0,,,,0,True,False,False,False,False,False
2026-06-05,026890,스틱인베스트먼트,R1C1,7230.0,,,,0,False,False,False,False,False,False
2026-06-05,001230,동국홀딩스,R1C1,1799.0,,,,0,False,False,False,False,False,False
2026-06-05,318060,그래피,R2C2,24450.0,,,,0,False,True,False,False,False,False
2026-06-05,352480,씨앤씨인터내셔널,R1C1,20250.0,,,,0,False,False,False,False,False,False
2026-06-05,194700,노바렉스,R1C1,14980.0,,,,0,False,False,False,True,False,False
2026-06-05,037710,광주신세계,R1C2,35400.0,,,,0,False,False,False,False,False,False
2026-06-05,005500,삼진제약,R2C4,20050.0,,,,0,False,True,False,True,False,False
2026-06-05,419530,SAMG엔터,R2C2,25350.0,,,,0,False,True,False,False,False,False
2026-06-05,004360,세방,R1C2,13590.0,,,,0,False,False,False,True,False,False
2026-06-05,272110,케이엔제이,R1C1,30900.0,,,,0,False,False,False,True,False,False
2026-06-05,003220,대원제약,R4C1,11240.0,,,,0,True,False,False,False,True,True
2026-06-05,003120,일성아이에스,R1C2,18740.0,,,,0,False,False,False,False,False,False
2026-06-05,088260,이리츠코크렙,R1C1,3910.0,,,,0,False,False,False,True,False,False
2026-06-05,475560,더본코리아,R1C2,16280.0,,,,0,False,False,False,False,False,False
2026-06-05,472850,폰드그룹,R2C1,4245.0,,,,0,False,True,False,True,False,False
2026-06-05,357550,석경에이티,R2C2,45200.0,,,,0,False,True,False,True,False,False
2026-06-05,206640,바디텍메드,R1C1,10720.0,,,,0,False,False,False,True,False,False
2026-06-05,003520,영진약품,R1C2,1273.0,,,,0,False,False,False,False,False,False
2026-06-05,126730,코칩,R1C4,23400.0,,,,0,False,False,False,False,False,False
2026-06-05,000540,흥국화재,R1C4,3590.0,,,,0,False,False,False,True,False,False
2026-06-05,461300,아이스크림미디어,R1C1,16980.0,,,,0,False,False,False,False,False,False
2026-06-05,149950,아바텍,R3C4,16300.0,,,,0,True,True,True,True,False,False
2026-06-05,045390,대아티아이,R2C4,3130.0,,,,0,False,True,False,True,False,False
2026-06-05,134380,미원화학,R1C1,10170.0,,,,0,False,False,False,True,False,False
2026-06-05,432320,KB스타리츠,R1C3,1456.0,,,,0,False,False,False,True,False,False
2026-06-05,011560,세보엠이씨,R2C1,22100.0,,,,0,False,True,False,True,False,False
2026-06-05,067080,대화제약,R1C2,11810.0,,,,0,False,False,False,False,False,False
2026-06-05,255220,SG,R1C3,1962.0,,,,0,False,False,False,False,False,False
2026-06-05,001790,대한제당,R1C2,2510.0,,,,0,False,False,False,True,False,False
2026-06-05,092220,KEC,R2C4,5340.0,,,,0,False,True,False,False,False,False
2026-06-05,008490,서흥,R1C1,18460.0,,,,0,False,False,False,False,False,False
2026-06-05,226320,잇츠한불,R1C1,9800.0,,,,0,False,False,False,False,False,False
2026-06-05,244920,에이플러스에셋,R1C2,9480.0,,,,0,False,False,False,False,False,False
2026-06-05,353810,이지바이오,R1C1,6390.0,,,,0,False,False,False,True,False,False
2026-06-05,488280,에스투더블유,R3C4,19040.0,,,,0,True,True,True,True,False,False
2026-06-05,404990,신한서부티엔디리츠,R1C1,3365.0,,,,0,False,False,False,False,False,False
2026-06-05,256840,한국비엔씨,R1C1,3020.0,,,,0,False,False,False,False,False,False
2026-06-05,377190,디앤디플랫폼리츠,R1C1,2330.0,,,,0,False,False,False,True,False,False
2026-06-05,005710,대원산업,R1C1,10260.0,,,,0,False,False,False,False,False,False
2026-06-05,102260,동성케미컬,R1C1,3880.0,,,,0,False,False,False,True,False,False
2026-06-05,138360,앤로보틱스,R1C4,2490.0,,,,0,False,False,False,False,False,False
2026-06-05,036190,금화피에스시,R2C4,32700.0,,,,0,False,True,False,False,False,False
2026-06-05,237880,클리오,R1C1,10660.0,,,,0,False,False,False,False,False,False
2026-06-05,474170,루미르,R1C1,10700.0,,,,0,False,False,False,False,False,False
2026-06-05,000140,하이트진로홀딩스,R1C1,8090.0,,,,0,False,False,False,False,False,False
2026-06-05,012200,계양전기,R1C1,6830.0,,,,0,False,False,False,False,False,False
2026-06-05,082800,비보존 제약,R3C4,2840.0,,,,0,True,True,True,False,True,False
2026-06-05,388790,라이콤,R4C4,5630.0,,,,0,True,False,False,False,True,True
2026-06-05,071200,인피니트헬스케어,R1C1,7250.0,,,,0,False,False,False,False,False,False
2026-06-05,114840,아이패밀리에스씨,R2C1,10260.0,,,,0,False,True,False,True,False,False
2026-06-05,002100,경농,R1C1,8970.0,,,,0,False,False,False,False,False,False
2026-06-05,080160,모두투어,R1C2,9080.0,,,,0,False,False,False,False,False,False
2026-06-05,042420,네오위즈홀딩스,R1C1,21650.0,,,,0,False,False,False,True,True,False
2026-06-05,016450,한세예스24홀딩스,R1C1,4275.0,,,,0,False,False,False,True,False,False
2026-06-05,016880,웅진,R1C4,2085.0,,,,0,False,False,False,True,False,False
2026-06-05,086980,쇼박스,R1C2,2620.0,,,,0,False,False,False,True,False,False
2026-06-05,000860,강남제비스코,R1C1,12600.0,,,,0,False,False,False,False,False,False
2026-06-05,015230,대창단조,R1C1,6030.0,,,,0,False,False,False,True,False,False
2026-06-05,293480,하나제약,R1C1,9110.0,,,,0,False,False,False,False,False,False
2026-06-05,143240,사람인,R1C1,15190.0,,,,0,False,False,False,False,False,False
2026-06-05,109740,디에스케이,R4C4,6020.0,,,,0,True,False,False,False,False,True
2026-06-05,048870,시너지이노베이션,R2C3,1796.0,,,,0,False,True,False,True,False,False
2026-06-05,104480,티케이케미칼,R1C1,1715.0,,,,0,False,False,False,False,False,False
2026-06-05,000020,동화약품,R1C2,5430.0,,,,0,False,False,False,False,False,False
2026-06-05,000970,한국주철관,R1C1,6620.0,,,,0,False,False,False,True,False,False
2026-06-05,293780,압타바이오,R1C1,5320.0,,,,0,False,False,False,False,False,False
2026-06-05,260970,에스앤디,R1C1,51100.0,,,,0,False,False,False,False,False,False
2026-06-05,001540,안국약품,R1C2,11310.0,,,,0,False,False,False,False,False,False
2026-06-05,204610,티쓰리,R2C1,2595.0,,,,0,False,True,False,True,False,False
2026-06-05,093190,빅솔론,R1C1,7420.0,,,,0,False,False,False,True,False,False
2026-06-05,056090,시지메드텍,R1C1,1360.0,,,,0,False,False,False,False,False,False
2026-06-05,000700,유수홀딩스,R1C4,5380.0,,,,0,False,False,False,True,False,False
2026-06-05,049720,고려신용정보,R1C4,9790.0,,,,0,False,False,False,False,False,False
2026-06-05,040350,크레오에스지,R2C1,7690.0,,,,0,False,True,False,False,False,False
2026-06-05,009070,KCTC,R1C1,4570.0,,,,0,False,False,False,False,False,False
2026-06-05,217270,넵튠,R1C2,2965.0,,,,0,False,False,False,True,False,False
2026-06-05,105330,케이엔더블유,R2C4,9410.0,,,,0,False,True,False,True,False,False
2026-06-05,163730,핑거,R2C2,14470.0,,,,0,False,True,False,False,False,False
2026-06-05,002220,한일철강,R1C1,4805.0,,,,0,False,False,False,False,False,False
2026-06-05,306620,지아이에스,R2C2,2725.0,,,,0,False,True,False,False,False,False
2026-06-05,066430,아이로보틱스,R4C4,3285.0,,,,0,True,False,False,True,True,False
2026-06-05,256940,킵스파마,R1C1,6390.0,,,,0,False,False,False,True,False,False
2026-06-05,205500,넥써쓰,R1C1,2030.0,,,,0,False,False,False,False,False,False
2026-06-05,069510,에스텍,R1C1,11820.0,,,,0,False,False,False,True,False,False
2026-06-05,037070,파세코,R1C2,6310.0,,,,0,False,False,False,True,False,False
2026-06-05,350520,이지스레지던스리츠,R1C1,3410.0,,,,0,False,False,False,False,False,False
2026-06-05,067990,도이치모터스,R1C1,4265.0,,,,0,False,False,False,True,False,False
2026-06-05,009270,신원,R1C1,1102.0,,,,0,False,False,False,False,False,False
2026-06-05,079430,현대리바트,R1C3,6260.0,,,,0,False,False,False,False,False,False
2026-06-05,004960,한신공영,R1C1,10910.0,,,,0,False,False,False,False,False,False
2026-06-05,080420,모다이노칩,R2C1,1556.0,,,,0,False,True,False,False,False,False
2026-06-05,051160,지어소프트,R1C1,7980.0,,,,0,False,False,False,True,False,False
2026-06-05,267290,경동도시가스,R1C1,20750.0,,,,0,False,False,False,False,False,False
2026-06-05,027710,팜스토리,R1C2,1109.0,,,,0,False,False,False,True,False,False
2026-06-05,212560,네오오토,R2C1,10770.0,,,,0,False,True,False,False,False,False
2026-06-05,047770,코데즈컴바인,R2C4,3060.0,,,,0,False,True,False,True,False,False
2026-06-05,093640,케이알엠,R1C1,3580.0,,,,0,False,False,False,False,False,False
2026-06-05,070960,모나용평,R1C1,2465.0,,,,0,False,False,False,False,False,False
2026-06-05,235980,메드팩토,R1C1,3470.0,,,,0,False,False,False,True,False,False
2026-06-05,365330,에스와이스틸텍,R1C1,2385.0,,,,0,False,False,False,False,False,False
2026-06-05,025620,차AI헬스케어,R1C1,6380.0,,,,0,False,False,False,False,False,False
2026-06-05,457370,한켐,R4C4,14670.0,,,,0,True,False,False,True,False,False
2026-06-05,109610,에스와이,R1C1,2335.0,,,,0,False,False,False,False,False,False
2026-06-05,049520,유아이엘,R1C1,3600.0,,,,0,False,False,False,False,False,False
2026-06-05,214680,디알텍,R1C2,1341.0,,,,0,False,False,False,False,False,False
2026-06-05,389030,지니너스,R1C1,3300.0,,,,0,False,False,False,False,False,False
2026-06-05,950190,고스트스튜디오,R1C3,8470.0,,,,0,False,False,False,False,False,False
2026-06-05,322510,제이엘케이,R1C1,4285.0,,,,0,False,False,False,True,False,False
2026-06-05,255440,야스,R1C1,8410.0,,,,0,False,False,False,False,False,False
2026-06-05,001290,상상인증권,R1C4,990.0,,,,0,False,False,False,True,False,False
2026-06-05,009780,엠에스씨,R1C1,6140.0,,,,0,False,False,False,False,False,False
2026-06-05,002460,HS화성,R1C1,10540.0,,,,0,False,False,False,True,False,False
2026-06-05,493330,지에프아이,R1C2,13920.0,,,,0,False,False,False,False,False,False
2026-06-05,228850,레이언스,R2C4,6620.0,,,,0,False,True,False,True,True,False
2026-06-05,074430,아미노로직스,R2C1,1200.0,,,,0,False,True,False,False,False,False
2026-06-05,331740,아우토크립트,R1C1,10770.0,,,,0,False,False,False,False,False,False
2026-06-05,489460,바이오비쥬,R1C1,6820.0,,,,0,False,False,False,False,True,False
2026-06-05,013570,디와이,R1C2,3840.0,,,,0,False,False,False,False,False,False
2026-06-05,246710,티앤알바이오팹,R2C2,2140.0,,,,0,False,True,False,True,False,False
2026-06-05,092040,아미코젠,R1C1,1422.0,,,,0,False,False,False,False,False,False
2026-06-05,182360,큐브엔터,R1C1,6400.0,,,,0,False,False,False,False,False,False
2026-06-05,009190,대양금속,R1C1,2230.0,,,,0,False,False,False,False,False,False
2026-06-05,226400,오스테오닉,R1C1,4670.0,,,,0,False,False,False,False,False,False
2026-06-05,096240,크레버스,R1C2,9020.0,,,,0,False,False,False,False,False,False
2026-06-05,094840,슈프리마에이치큐,R1C3,9750.0,,,,0,False,False,False,True,False,False
2026-06-05,078140,대봉엘에스,R1C1,8570.0,,,,0,False,False,False,False,False,False
2026-06-05,464490,쿼드메디슨,R1C2,8250.0,,,,0,False,False,False,False,False,False
2026-06-05,109070,주성코퍼레이션,R1C1,1809.0,,,,0,False,False,False,False,False,False
2026-06-05,290720,푸드나무,R2C2,2645.0,,,,0,False,True,False,False,False,False
2026-06-05,036420,콘텐트리중앙,R1C2,4825.0,,,,0,False,False,False,False,False,False
2026-06-05,036580,팜스코,R2C2,2540.0,,,,0,False,True,False,False,False,False
2026-06-05,388870,파로스아이바이오,R4C4,7690.0,,,,0,True,False,False,True,True,False
2026-06-05,035610,솔본,R1C4,3370.0,,,,0,False,False,False,False,False,False
2026-06-05,066980,한성크린텍,R3C2,1788.0,,,,0,True,True,True,False,True,False
2026-06-05,418470,KT밀리의서재,R1C3,10400.0,,,,0,False,False,False,True,False,False
2026-06-05,033340,좋은사람들,R2C2,918.0,,,,0,False,True,False,False,False,False
2026-06-05,123010,알엔티엑스,R2C2,2665.0,,,,0,False,True,False,True,False,False
2026-06-05,002200,한국수출포장,R1C4,2610.0,,,,0,False,False,False,True,False,False
2026-06-05,007110,일신석재,R2C4,1112.0,,,,0,False,True,False,False,False,False
2026-06-05,039010,현대에이치티,R1C1,10010.0,,,,0,False,False,False,False,False,False
2026-06-05,043610,KT지니뮤직,R1C1,1478.0,,,,0,False,False,False,False,False,False
2026-06-05,058630,엠게임,R1C1,4520.0,,,,0,False,False,False,True,False,False
2026-06-05,271830,팸텍,R4C3,2665.0,,,,0,True,False,False,False,False,False
2026-06-05,253840,수젠텍,R1C3,5020.0,,,,0,False,False,False,False,False,False
2026-06-05,208370,셀바스헬스케어,R1C1,3275.0,,,,0,False,False,False,False,False,False
2026-06-05,048530,인트론바이오,R1C2,2700.0,,,,0,False,False,False,False,False,False
2026-06-05,095720,웅진씽크빅,R1C1,1468.0,,,,0,False,False,False,True,False,False
2026-06-05,002600,조흥,R1C1,140200.0,,,,0,False,False,False,False,False,False
2026-06-05,002700,신일전자,R1C1,1194.0,,,,0,False,False,False,False,False,False
2026-06-05,004590,한국가구,R1C1,5540.0,,,,0,False,False,False,False,False,False
2026-06-05,058400,KNN,R3C3,654.0,,,,0,True,True,True,False,True,False
2026-06-05,048550,SM C&C,R1C1,864.0,,,,0,False,False,False,True,False,False
2026-06-05,001020,페이퍼코리아,R3C1,2365.0,,,,0,True,True,True,True,False,False
2026-06-05,005870,휴니드,R1C2,5880.0,,,,0,False,False,False,False,False,False
2026-06-05,439580,블루엠텍,R2C4,2330.0,,,,0,False,True,False,True,False,False
2026-06-05,448710,코츠테크놀로지,R1C2,14980.0,,,,0,False,False,False,False,False,False
2026-06-05,017650,대림제지,R1C4,8950.0,,,,0,False,False,False,False,False,False
2026-06-05,003580,HLB글로벌,R1C2,1548.0,,,,0,False,False,False,False,False,False
2026-06-05,168330,내츄럴엔도텍,R1C4,2435.0,,,,0,False,False,False,True,False,True
2026-06-05,024740,한일단조,R1C1,2385.0,,,,0,False,False,False,False,False,False
2026-06-05,009180,한솔로지스틱스,R1C1,2755.0,,,,0,False,False,False,False,False,False
2026-06-05,0015N0,아로마티카,R1C1,6080.0,,,,0,False,False,False,False,False,False
2026-06-05,067290,JW신약,R1C2,1377.0,,,,0,False,False,False,False,False,False
2026-06-05,006090,사조오양,R1C1,7930.0,,,,0,False,False,False,True,False,False
2026-06-05,217190,제너셈,R1C1,5890.0,,,,0,False,False,False,True,False,False
2026-06-05,208140,정다운,R1C1,2257.0,,,,0,False,False,False,False,False,False
2026-06-05,348150,고바이오랩,R2C2,3780.0,,,,0,False,True,False,False,False,False
2026-06-05,003310,대주산업,R1C1,2090.0,,,,0,False,False,False,False,False,False
2026-06-05,001560,제일연마,R1C1,9510.0,,,,0,False,False,False,False,False,False
2026-06-05,069730,DSR제강,R1C1,5050.0,,,,0,False,False,False,False,False,False
2026-06-05,315640,딥노이드,R1C1,2430.0,,,,0,False,False,False,False,False,False
2026-06-05,038460,바이오스마트,R2C1,2905.0,,,,0,False,True,False,False,False,False
2026-06-05,126880,제이엔케이글로벌,R1C1,3200.0,,,,0,False,False,False,False,False,False
2026-06-05,013700,까뮤이앤씨,R1C1,1178.0,,,,0,False,False,False,False,False,False
2026-06-05,094860,네오리진,R1C4,1350.0,,,,0,False,False,False,True,False,False
2026-06-05,081150,티플랙스,R1C1,2910.0,,,,0,False,False,False,False,False,False
2026-06-05,079980,휴비스,R1C2,2040.0,,,,0,False,False,False,False,False,False
2026-06-05,417790,트루엔,R1C1,6580.0,,,,0,False,False,False,True,False,False
2026-06-05,043710,코스리거글로벌,R1C1,3950.0,,,,0,False,False,False,False,False,False
2026-06-05,032540,TJ미디어,R1C1,3320.0,,,,0,False,False,False,True,False,False
2026-06-05,332370,아이디피,R1C4,5150.0,,,,0,False,False,False,True,False,False
2026-06-05,007280,한국특강,R3C2,2290.0,,,,0,True,True,True,True,False,False
2026-06-05,101140,인바이오젠,R2C1,7080.0,,,,0,False,True,False,True,True,False
2026-06-05,100220,비상교육,R1C1,5140.0,,,,0,False,False,False,False,False,False
2026-06-05,299170,더블유에스아이,R1C1,1610.0,,,,0,False,False,False,False,False,False
2026-06-05,126640,화신정공,R1C1,2050.0,,,,0,False,False,False,False,False,False
2026-06-05,000220,유유제약,R1C2,3800.0,,,,0,False,False,False,False,False,False
2026-06-05,061250,화일약품,R1C4,8040.0,,,,0,False,False,False,False,False,False
2026-06-05,104620,노랑풍선,R1C1,3775.0,,,,0,False,False,False,False,False,False
2026-06-05,311690,CJ 바이오사이언스,R1C2,4900.0,,,,0,False,False,False,False,False,False
2026-06-05,042110,에스씨디,R1C1,1306.0,,,,0,False,False,False,False,False,False
2026-06-05,214260,라파스,R1C4,6970.0,,,,0,False,False,False,True,False,False
2026-06-05,006880,신송홀딩스,R1C1,5380.0,,,,0,False,False,False,False,False,False
2026-06-05,024900,디와이덕양,R1C1,1987.0,,,,0,False,False,False,False,False,False
2026-06-05,014950,삼익제약,R2C3,6280.0,,,,0,False,True,False,True,False,False
2026-06-05,012690,모나리자,R1C1,1708.0,,,,0,False,False,False,True,False,False
2026-06-05,039420,케이엘넷,R1C1,2690.0,,,,0,False,False,False,False,False,False
2026-06-05,009200,무림페이퍼,R1C1,1477.0,,,,0,False,False,False,False,False,False
2026-06-05,065130,탑엔지니어링,R2C1,3820.0,,,,0,False,True,False,False,False,False
2026-06-05,317690,퀀타매트릭스,R1C1,2955.0,,,,0,False,False,False,False,False,False
2026-06-05,004780,대륙제관,R1C1,3865.0,,,,0,False,False,False,True,False,False
2026-06-05,008370,원풍,R1C4,4940.0,,,,0,False,False,False,False,False,False
2026-06-05,033560,블루콤,R2C1,3555.0,,,,0,False,True,False,True,False,False
2026-06-05,007370,진양제약,R1C1,4175.0,,,,0,False,False,False,True,False,False
2026-06-05,136410,아셈스,R1C1,5400.0,,,,0,False,False,False,False,False,False
2026-06-05,378850,화승알앤에이,R1C1,3185.0,,,,0,False,False,False,False,False,False
2026-06-05,396690,미래에셋글로벌리츠,R2C1,1486.0,,,,0,False,True,False,False,False,False
2026-06-05,004770,써니전자,R1C2,1654.0,,,,0,False,False,False,False,False,False
2026-06-05,384470,코어라인소프트,R4C4,3330.0,,,,0,True,False,False,True,False,False
2026-06-05,104040,디에스엠,R3C2,2135.0,,,,0,True,True,True,False,False,False
2026-06-05,036670,삼양케이씨아이,R1C3,5100.0,,,,0,False,False,False,False,False,False
2026-06-05,263690,디알젬,R1C1,5090.0,,,,0,False,False,False,True,False,False
2026-06-05,0013V0,삼진식품,R2C4,5890.0,,,,0,False,True,False,True,False,False
2026-06-05,001550,조비,R1C1,10800.0,,,,0,False,False,False,False,False,False
2026-06-05,100030,인지소프트,R1C1,17290.0,,,,0,False,False,False,False,False,False
2026-06-05,291650,압타머사이언스,R1C1,897.0,,,,0,False,False,False,False,False,False
2026-06-05,072990,에이치시티,R1C1,3840.0,,,,0,False,False,False,False,False,False
2026-06-05,004450,삼화왕관,R1C2,25400.0,,,,0,False,False,False,False,False,False
2026-06-05,305090,마이크로디지탈,R2C1,2865.0,,,,0,False,True,False,False,False,False
2026-06-05,073110,엘엠에스,R1C4,5960.0,,,,0,False,False,False,False,False,False
2026-06-05,373160,데이원컴퍼니,R1C1,3805.0,,,,0,False,False,False,False,False,False
2026-06-05,318160,셀바이오휴먼텍,R1C2,5600.0,,,,0,False,False,False,True,False,False
2026-06-05,053350,이니텍,R2C4,2475.0,,,,0,False,True,False,True,False,False
2026-06-05,417860,오브젠,R4C4,12240.0,,,,0,True,False,False,True,False,False
2026-06-05,006370,대구백화점,R2C2,4850.0,,,,0,False,True,False,False,False,False
2026-06-05,435570,에르코스,R3C4,7170.0,,,,0,True,True,True,True,False,False
2026-06-05,082210,옵트론텍,R1C1,1460.0,,,,0,False,False,False,False,False,False
2026-06-05,303360,프로티아,R2C3,4100.0,,,,0,False,True,False,True,False,False
2026-06-05,053980,오상자이엘,R1C1,2665.0,,,,0,False,False,False,False,False,False
2026-06-05,063440,SM Life Design,R1C1,1105.0,,,,0,False,False,False,False,False,False
2026-06-05,226330,신테카바이오,R1C2,2045.0,,,,0,False,False,False,False,False,False
2026-06-05,007680,대원,R1C3,3610.0,,,,0,False,False,False,False,False,False
2026-06-05,104200,NHN벅스,R1C1,3305.0,,,,0,False,False,False,True,False,False
2026-06-05,127980,화인써키트,R1C1,4070.0,,,,0,False,False,False,False,False,False
2026-06-05,143540,영우디에스피,R1C1,1064.0,,,,0,False,False,False,False,False,False
2026-06-05,016600,큐캐피탈,R1C1,3430.0,,,,0,False,False,False,False,False,False
2026-06-05,189980,흥국에프엔비,R1C2,1181.0,,,,0,False,False,False,False,False,False
2026-06-05,105550,엣지파운드리,R2C2,614.0,,,,0,False,True,False,True,False,False
2026-06-05,357250,미래에셋맵스리츠,R1C1,1876.0,,,,0,False,False,False,False,False,False
2026-06-05,459550,알트,R4C4,1878.0,,,,0,True,False,False,True,False,False
2026-06-05,314140,알피바이오,R2C4,5350.0,,,,0,False,True,False,False,False,False
2026-06-05,066130,하츠,R1C3,3480.0,,,,0,False,False,False,False,False,False
2026-06-05,263020,디케이앤디,R1C2,3145.0,,,,0,False,False,False,False,False,False
2026-06-05,376290,씨유테크,R1C1,2530.0,,,,0,False,False,False,False,False,False
2026-06-05,100660,서암기계공업,R1C2,3400.0,,,,0,False,False,False,False,False,False
2026-06-05,297570,알로이스,R1C1,1252.0,,,,0,False,False,False,True,False,False
2026-06-05,178780,일월지엠엘,R1C1,2320.0,,,,0,False,False,False,False,False,False
2026-06-05,012280,영화금속,R1C1,861.0,,,,0,False,False,False,False,False,False
2026-06-05,072770,멤레이비티,R1C1,1014.0,,,,0,False,False,False,True,False,False
2026-06-05,049470,비트플래닛,R1C1,1687.0,,,,0,False,False,False,False,False,False
2026-06-05,355690,에이텀,R3C4,4320.0,,,,0,True,True,True,True,False,False
2026-06-05,011420,갤럭시아에스엠,R2C1,1469.0,,,,0,False,True,False,False,False,False
2026-06-05,008420,문배철강,R1C1,1989.0,,,,0,False,False,False,False,False,False
2026-06-05,019770,서연탑메탈,R1C1,3425.0,,,,0,False,False,False,False,False,False
2026-06-05,050860,아세아텍,R2C1,1841.0,,,,0,False,True,False,False,False,False
2026-06-05,043340,에쎈테크,R2C4,834.0,,,,0,False,True,False,True,False,False
2026-06-05,064480,브리지텍,R1C1,3255.0,,,,0,False,False,False,False,False,False
2026-06-05,332290,누보,R1C1,983.0,,,,0,False,False,False,True,False,False
2026-06-05,047080,한빛소프트,R2C2,1585.0,,,,0,False,True,False,False,False,False
2026-06-05,311390,네오크레마,R1C1,3110.0,,,,0,False,False,False,True,False,False
2026-06-05,122350,삼기,R1C3,1033.0,,,,0,False,False,False,False,False,False
2026-06-05,096630,에스코넥,R2C2,2450.0,,,,0,False,True,False,True,False,False
2026-06-05,206560,덱스터,R2C3,1510.0,,,,0,False,True,False,True,False,False
2026-06-05,011330,유니켐,R1C2,431.0,,,,0,False,False,False,False,False,False
2026-06-05,128540,에코캡,R1C1,1420.0,,,,0,False,False,False,True,False,False
2026-06-05,204020,그리티,R1C1,1982.0,,,,0,False,False,False,False,False,False
2026-06-05,123570,이엠넷,R1C1,1695.0,,,,0,False,False,False,False,False,False
2026-06-05,026040,제이에스티나,R1C1,2225.0,,,,0,False,False,False,False,False,False
2026-06-05,434480,모니터랩,R1C1,3010.0,,,,0,False,False,False,False,False,False
2026-06-05,220180,핸디소프트,R1C1,1606.0,,,,0,False,False,False,True,False,False
2026-06-05,089140,넥스턴앤롤코리아,R1C1,2465.0,,,,0,False,False,False,False,False,False
2026-06-05,407400,꿈비,R1C2,2565.0,,,,0,False,False,False,False,False,False
2026-06-05,365590,하이딥,R1C1,1180.0,,,,0,False,False,False,False,False,False
2026-06-05,043910,자연과환경,R1C1,3070.0,,,,0,False,False,False,False,False,False
2026-06-05,002880,디와이에이,R1C1,763.0,,,,0,False,False,False,True,False,False
2026-06-05,002420,세기상사,R3C2,5930.0,,,,0,True,True,True,True,True,True
2026-06-05,403490,우듬지팜,R1C2,780.0,,,,0,False,False,False,False,False,False
2026-06-05,032790,엠젠솔루션,R4C4,1345.0,,,,0,True,False,False,True,False,False
2026-06-05,010640,진양폴리,R2C1,2005.0,,,,0,False,True,False,False,False,False
2026-06-05,464500,아이언디바이스,R1C1,2510.0,,,,0,False,False,False,False,False,False
2026-06-05,450520,인스웨이브,R1C1,2350.0,,,,0,False,False,False,False,False,False
2026-06-05,318410,비비씨,R1C1,6160.0,,,,0,False,False,False,False,False,False
2026-06-05,133750,메가엠디,R1C3,1461.0,,,,0,False,False,False,True,False,False
